 0 0.000328 0.000119 0.000003
 5 0.000462 0.000405 0.000014
 0 0.000328 0.000119 0.000003
 5 0.000462 0.000405 0.000014
 0 0.000328 0.000119 0.000003
 5 0.000462 0.000405 0.000014
 0 0.000328 0.000119 0.000003
 5 0.000462 0.000405 0.000014
 10 0.000470 0.000443 0.000293
 0 0.000328 0.000119 0.000003
 0 0.000328 0.000119 0.000003
 0 0.047910 0.008274 0.000081
 0 0.000000 0.000000 0.000000
 0 0.568032 0.201002 0.002753
 5 0.541075 0.394587 0.002141
 10 0.588965 0.428579 0.196352
 15 0.588965 0.429307 0.191483
 20 0.589028 0.429572 0.061822
 25 0.677384 0.496125 0.102519
 30 0.688011 0.495889 0.089077
 35 0.755215 0.535216 0.066592
 40 0.775365 0.492132 0.027587
