 0 0.000000 0.000000 0.000000
 5 0.000000 0.000000 0.000000
 10 0.000000 0.000000 0.000000
 0 0.000000 0.000000 0.000000
 5 0.000000 0.000000 0.000000
 0 0.000000 0.000000 0.000000
 5 0.000000 0.000000 0.000000
 10 0.000000 0.000000 0.000000
 0 0.000299 0.000109 0.000005
 5 0.000464 0.000342 0.000150
 0 0.000299 0.000109 0.000005
 5 0.000464 0.000342 0.000150
 10 0.000470 0.000447 0.000343
 15 0.000470 0.000451 0.000344
 20 0.000475 0.000454 0.000349
 25 0.000479 0.000468 0.000376
 30 0.000480 0.000473 0.000433
 35 0.000480 0.000473 0.000435
 40 0.000480 0.000474 0.000434
 0 0.000299 0.000109 0.000005
 5 0.000464 0.000342 0.000150
 0 0.222055 0.070817 0.000112
 5 0.375928 0.174817 0.020208
 10 0.518408 0.225052 0.024202
 15 0.567891 0.240537 0.045066
 20 0.694278 0.277874 0.057606
 25 0.710808 0.280453 0.034102
 30 0.663093 0.295627 0.032518
 35 0.674012 0.291878 0.094161
 40 0.656403 0.295005 0.044002
 45 0.706097 0.311831 0.107369
 50 0.669906 0.303229 0.107701
 55 0.661114 0.302884 0.064716
