 0 0.454457 0.169472 0.003491
 5 0.730212 0.356455 0.036891
 10 0.720260 0.385559 0.014866
 15 0.700369 0.410862 0.028574
 20 0.700368 0.408095 0.029754
 25 0.700161 0.386441 0.029422
 30 0.700161 0.413812 0.028608
 35 0.695958 0.380218 0.024885
 40 0.729517 0.383955 0.020613
 45 0.740189 0.389895 0.040185
 50 0.696289 0.387720 0.029153
 55 0.727717 0.397995 0.043527
 60 0.749269 0.392728 0.024864
 65 0.732747 0.407715 0.029359
 70 0.732749 0.413720 0.017773
 75 0.742804 0.413451 0.031990
 80 0.717044 0.380585 0.040960
 85 0.712638 0.402026 0.030863
 90 0.712638 0.390246 0.032457
 95 0.712639 0.394765 0.020363
 100 0.712639 0.419588 0.048540
 105 0.716870 0.407320 0.027675
 110 0.766583 0.431395 0.020375
 115 0.766582 0.397722 0.026198
 120 0.766582 0.408178 0.023030
 125 0.766582 0.420438 0.037254
 130 0.766583 0.419517 0.035461
 135 0.766583 0.412544 0.018246
 140 0.766583 0.421275 0.030856
 145 0.766583 0.388233 0.028881
 150 0.766583 0.395516 0.027643
 155 0.766583 0.390227 0.029388
 160 0.766583 0.402896 0.028797
 165 0.766583 0.392356 0.032335
 170 0.766583 0.408183 0.033384
 175 0.766584 0.409235 0.033441
 180 0.766583 0.434325 0.061311
 185 0.766583 0.385489 0.028941
 190 0.766583 0.397107 0.032840
 195 0.766583 0.413823 0.042801
 200 0.766583 0.392993 0.029410
