 0 0.618694 0.199695 0.064139
 5 0.794682 0.614601 0.428303
 10 1.057962 0.675012 0.392277
 15 1.070657 0.736616 0.401253
 20 1.283762 0.795364 0.245357
 25 1.481838 1.280517 0.314485
 30 1.478197 1.363891 0.291546
 35 1.475489 1.369692 0.311799
 40 1.485157 1.348699 0.254177
