 0 0.000799 0.000196 0.000007
 5 0.000800 0.000785 0.000611
 10 0.000801 0.000796 0.000705
 15 0.000802 0.000797 0.000703
 20 0.000802 0.000797 0.000711
 0 0.000799 0.000196 0.000007
 5 0.000800 0.000785 0.000611
 10 0.000801 0.000796 0.000705
 15 0.000802 0.000797 0.000703
 20 0.000802 0.000797 0.000711
 25 0.000803 0.000798 0.000713
 30 0.000803 0.000797 0.000744
 35 0.000803 0.000798 0.000707
 40 0.000804 0.000798 0.000708
 0 0.007007 0.000110 0.000000
 5 0.001568 0.000175 0.000000
 10 0.002673 0.000209 0.000000
 15 0.008137 0.000475 0.000000
