 0 0.007051 0.000346 0.000000
 5 0.022155 0.001562 0.000000
 10 0.017490 0.001106 0.000000
 15 0.022377 0.001841 0.000000
 20 0.025318 0.002190 0.000000
 25 0.016599 0.001356 0.000000
 30 0.028143 0.003292 0.000000
 35 0.027634 0.001976 0.000000
 40 0.024815 0.002043 0.000000
 45 0.024354 0.001601 0.000000
 50 0.025711 0.002347 -0.000514
 55 0.027174 0.002895 0.000000
 60 0.024834 0.002037 0.000000
 65 0.024067 0.001455 0.000000
 70 0.028341 0.002558 0.000000
 75 0.026699 0.001440 0.000000
 80 0.035768 0.001776 0.000000
 85 0.030313 0.002564 0.000000
 90 0.025909 0.002347 0.000000
 95 0.030641 0.002266 0.000000
 100 0.026593 0.002160 0.000000
 105 0.025857 0.001762 0.000000
 110 0.027915 0.002311 0.000000
 115 0.030265 0.002243 0.000000
 120 0.026048 0.001288 0.000000
 125 0.025942 0.001918 0.000000
 130 0.024861 0.002291 0.000000
 135 0.024495 0.002040 0.000000
 140 0.025517 0.002101 0.000000
 145 0.021379 0.001896 0.000000
 150 0.026069 0.001880 0.000000
 155 0.017933 0.001626 0.000000
 160 0.026838 0.002695 0.000000
 165 0.025912 0.002569 0.000000
 170 0.023502 0.002013 0.000000
 175 0.027442 0.002856 0.000000
 180 0.018449 0.001609 0.000000
 185 0.029872 0.003161 0.000000
 190 0.026447 0.002129 0.000000
