 0 0.016236 0.001218 0.000000
 5 0.027955 0.004126 0.000000
 10 0.031089 0.005754 0.000000
 15 0.031635 0.006157 0.000000
 20 0.031712 0.008677 0.000000
 25 0.031901 0.009162 0.000000
 30 0.031928 0.013208 0.000000
 35 0.031932 0.011379 0.000000
 40 0.032082 0.010721 0.000000
 45 0.032330 0.008222 0.000000
 50 0.032440 0.011613 0.000000
 55 0.032484 0.012693 0.000000
 60 0.032483 0.010377 0.000000
 65 0.033030 0.013856 0.000000
 70 0.033055 0.008843 0.000000
 75 0.033054 0.007534 0.000000
 80 0.033119 0.010248 0.000000
 85 0.033688 0.010580 0.000000
 90 0.033734 0.009402 0.000000
 95 0.033734 0.009249 0.000000
 100 0.033994 0.007808 0.000000
 105 0.034024 0.011946 0.000000
 110 0.034341 0.011168 0.000000
 115 0.034383 0.010904 0.000000
 120 0.034120 0.008353 0.000000
 125 0.034230 0.009466 0.000000
 130 0.034529 0.011465 0.000000
 135 0.034340 0.013718 0.000000
 140 0.034342 0.010535 0.000000
 145 0.035191 0.009852 0.000000
 150 0.035395 0.010381 0.000000
 155 0.035663 0.009271 0.000000
 160 0.035100 0.011138 0.000000
 165 0.035125 0.012624 0.000000
 170 0.035142 0.010011 0.000000
 175 0.035223 0.010667 0.000000
 180 0.035353 0.010956 0.000000
 185 0.035677 0.009756 0.000000
 190 0.035958 0.009265 0.000000
 195 0.035820 0.011237 0.000000
 200 0.036967 0.009164 0.000000
